PAYEE_COUNTRY,PAYEE_NAME_EDITED_TOKENS_CORPUS,PAYEE_NAME_MATCHING_TUPLE,PAYEE_NAME_MATCHING,PAYEE_NAME_MATCHING_SCORE,PRIMARY_SSIC_DESCRIPTION,PRIMARY_USER_DESCRIBED_ACTIVITY,SECONDARY_SSIC_DESCRIPTION,SECONDARY_USER_DESCRIBED_ACTIVITY
SG,lucky five employment agency,"('fly employment agency', 85.71428571428572, 44278)",fly employment agency,85.71428571428572,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),EMPLOYMENT AGENCIES SERVICES,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),EMPLOYMENT AGENCIES SERVICES
SG,eazea smart lock,"('eazea smart lock', 100.0, 179317)",eazea smart lock,100.0,"WHOLESALE OF GENERAL HARDWARE (EG LOCKS, HINGES)",DIGITAL LOCK,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na
SG,g consultancy,"('g consultancy', 100.0, 90056)",g consultancy,100.0,MANAGEMENT CONSULTANCY SERVICES,CONSULTANCY,na,na
SG,tht enterprise,"('tht enterprise', 100.0, 78747)",tht enterprise,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,RENOVATION CONTRACTORS,na
SG,ntrust singapore,"('ntrust singapore', 100.0, 498187)",ntrust singapore,100.0,MANAGEMENT CONSULTANCY SERVICES,na,OTHER HOLDING COMPANIES,na
MY,perbadanan pengurusan tropez residen,"('royal permanent residence', 59.01639344262295, 52254)",royal permanent residence,59.01639344262295,HUMAN RESOURCE CONSULTANCY SERVICES,"CONSULTANCY SERVICES ON RETIREMENTS, INVESTMENTS, VISAS, ETC",na,na
SG,printeesg,"('printeesg', 100.0, 136021)",printeesg,100.0,SERVICE ACTIVITIES RELATED TO PRINTING N.E.C. (INCLUDING PLATE-MAKING),SERVICE ACTIVITIES RELATED TO PRINTING N.E.C. (INCLUDING PLATE-MAKING) (18129),na,na
SG,mifan worldclass,"('mifan worldclass', 100.0, 458468)",mifan worldclass,100.0,EVENT/CONCERT ORGANISERS,na,"FOOD COURTS, COFFEE SHOPS AND CANTEENS (WITH MAINLY FOOD AND BEVERAGE INCOME)",na
SG,mandk,"('mandk', 100.0, 454878)",mandk,100.0,"RETAIL SALE OF HARDWARE, PAINT AND GLASS N.E.C. (EG WOOD, GLASS, SANITARY WARE, DO-IT-YOURSELF MATERIALS)",SUPPLIER OF BATHROOM FITTINGS,ONLINE MARKETPLACES FOR SERVICES N.E.C.,E COMMERCE SALES OF BATHROOM FITTINGS
MY,tan o.g king,"('king ong trading', 78.57142857142857, 112058)",king ong trading,78.57142857142857,"OPERATORS AND CHARTERERS OF BARGES, TUGBOATS AND BUMBOATS (FREIGHT)",na,"SHIPPING COMPANIES, INCLUDING CHARTERING OF SHIPS AND BOATS WITH CREW (FREIGHT)",na
SG,kgs,"('kgs', 100.0, 113100)",kgs,100.0,COLLECTION OF WASTE,"COLLECTION OF ELECTRONIC WASTE , METAL AND ETC",OTHER SPECIALISED CONSTRUCTION AND RELATED ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na
SG,pacific law corporation,"('pacific law corporation', 100.0, 130103)",pacific law corporation,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,avh animal ark,"('avh animal ark', 100.0, 345593)",avh animal ark,100.0,VETERINARY ACTIVITIES,OWN AND OPERATE VETERINARY CLINICS IN SINGAPORE,na,na
SG,great eastern life assurance company limited,"('great eastern life assurance company limited', 100.0, 10626)",great eastern life assurance company limited,100.0,LIFE INSURANCE,na,na,na
SG,yoga wave,"('yoga wave', 100.0, 248675)",yoga wave,100.0,FITNESS CENTRES AND GYMNASIUMS,na,na,na
SG,meraki interior consultants,"('meraki interior consultants', 100.0, 472951)",meraki interior consultants,100.0,INTERIOR DESIGN SERVICES,PROVIDE INTERIOR DESIGNS CONSULTANT SERVICES,na,PROVIDE INTERIOR DESIGNS CONSULTANT SERVICES
SG,yamato transport,"('yamato transport', 100.0, 245088)",yamato transport,100.0,SHIPPING AGENCIES (FREIGHT),na,FREIGHT TRANSPORT ARRANGEMENT,na
SG,i-secure solution,"('i-secure solution', 100.0, 555331)",i-secure solution,100.0,INSTALLATION OF FIRE PROTECTION AND SECURITY ALARM SYSTEMS,INSTALLATION OF SECURITY ALARM SYSTEMS AND CCTV,BUILDING CONSTRUCTION N.E.C.,na
SG,livecool solutions,"('livecool solutions', 100.0, 439512)",livecool solutions,100.0,"REPAIR OF DOMESTIC ELECTRICAL/ELECTRONIC APPLIANCES EXCEPT AUDIO AND VIDEO EQUIPMENT (EG REFRIGERATORS, WASHING MACHINES AND ROOM AIR-CONDITIONERS)",na,na,na
SG,provolk architects,"('provolk architects', 100.0, 150408)",provolk architects,100.0,INTERIOR DESIGN SERVICES,SUPPLY OF INTERIOR DESIGN SERVICES,ARCHITECTURAL SERVICES,SUPPLY OF INTERIOR DESIGN SERVICES
SG,annabelle dietitian,"('annabelle dietitian', 100.0, 367977)",annabelle dietitian,100.0,OTHER HEALTH SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),DIETETIC CONSULTATIONS,na,na
SG,east west fusion,"('east west fusion', 100.0, 174942)",east west fusion,100.0,FOOD CATERERS,FOOD CATERER,na,na
SG,hao yuan woodlands maintenance account,"('renoplan maintenance contracts', 64.70588235294117, 67574)",renoplan maintenance contracts,64.70588235294117,RENOVATION CONTRACTORS,na,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na
SG,chengyi interior design,"('chong design interiors', 88.88888888888889, 395204)",chong design interiors,88.88888888888889,MANUFACTURE OF FURNITURE AND FIXTURES OF WOOD (INCLUDING UPHOLSTERY),na,INTERIOR DESIGN SERVICES,na
SG,noble care,"('noble care', 100.0, 498551)",noble care,100.0,"SOCIAL SERVICES FOR THE ELDERLY (EG BEFRIENDER SERVICES, MEAL SERVICES, DROP-IN CENTRES)",SENIOR HOME CARE SERVICES,na,na
SG,pc themes technology,"('pc themes technology', 100.0, 129042)",pc themes technology,100.0,"RETAIL SALE OF COMPUTER HARDWARE (INCLUDING HANDHELD COMPUTERS) AND PERIPHERAL EQUIPMENT, AND COMPUTER SOFTWARE (EXCEPT GAMES AND CYBERSECURITY HARDWARE AND SOFTWARE)",na,"WHOLESALE OF COMPUTER ACCESSORIES (EG MEMORY CARDS, COMPUTER CABLES)",na
SG,eternelle lx,"('eternelle lx', 100.0, 176849)",eternelle lx,100.0,"BEAUTY SALONS AND SPAS (INCLUDING SLIMMING, SKIN CARE AND HAIR CARE CENTRES)","AESTHETIC TREATMENTS, SERVICES AND PRODUCT SALES",BEAUTY AND OTHER PERSONAL CARE SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),FACIAL TREATMENTS AND SERVICES
SG,em international services,"('e international services', 97.95918367346938, 106880)",e international services,97.95918367346938,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),PROVIDE EDUCATION CONSULTANCY SERVICES FOR FORIGNER,"HOSTELS AND DORMITORIES FOR STUDENTS, WORKERS AND OTHER INDIVIDUALS",PROVIDE HOMESTAY SERVICES FOR FORIGNER
SG,pup life,"('pup life', 100.0, 486022)",pup life,100.0,RETAIL SALE OF PET BIRDS AND ANIMALS (INCLUDING FOOD AND ACCESSORIES),"SALE OF PETS, FOOD AND ACCESSORIES","OPERATION OF SPORTS FACILITIES N.E.C. (EG BOWLING ALLEYS, TENNIS CENTRES, BILLIARD HALLS, FOOTBALL STADIUM)",MANAGEMENT OF FUTSAL COURTS
SG,hemsley holding,"('hemsley holding', 100.0, 514788)",hemsley holding,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,SANITARY  WARE RETAILING,"RETAIL SALE OF HARDWARE, PAINT AND GLASS N.E.C. (EG WOOD, GLASS, SANITARY WARE, DO-IT-YOURSELF MATERIALS)",SANITARY WARE RETAILING
SG,chiro vet fit motion,"('chiro vet fit motion', 100.0, 82788)",chiro vet fit motion,100.0,VETERINARY ACTIVITIES,"REHABILITATION, PHYSIOTHERAPY AND CHIROPRACTIC FOR HORSES AND SMALL ANIMALS",na,na
SG,wanderlust dream,"('wanderlust dream', 100.0, 19706)",wanderlust dream,100.0,PHOTOGRAPHIC ACTIVITIES,na,na,na
SG,amazing borneo travel events,"('amazing borneo travel events', 100.0, 344173)",amazing borneo travel events,100.0,TRAVEL AGENCIES AND TOUR OPERATORS (MAINLY OUTBOUND),na,ONLINE MARKETPLACES FOR TRAVEL SERVICES,na
SG,science studios learning centre,"('science studios learning centre', 100.0, 303458)",science studios learning centre,100.0,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),TUITION SERVICE,COMMERCIAL SCHOOLS OFFERING GENERAL SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION PROGRAMMES,COMMERCIAL SCHOOL
SG,lionbrokers,"('lionbrokers', 100.0, 432632)",lionbrokers,100.0,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),na,MANAGEMENT CONSULTANCY SERVICES,na
MY,mustard seed events,"('mustard seed centre', 84.21052631578947, 471544)",mustard seed centre,84.21052631578947,"CHILD/STUDENT CARE SERVICES FOR SCHOOL-GOING CHILDREN (EG BEFORE AND AFTER-SCHOOL CARE CENTRES, STUDENT CARE CENTRES)",STUDENT CARE SERVICE AND ENRICHMENT PROGRAMS,COMMERCIAL SCHOOLS OFFERING HIGHER EDUCATION PROGRAMMES,STUDENT CARE SERVICE AND ENRICHMENT PROGRAMS
SG,band world,"('band world', 100.0, 495209)",band world,100.0,MANUFACTURE OF MUSICAL INSTRUMENTS,RETAIL OF MUSICAL INSTRUMENTS & RELATED SERVICES,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,RETAIL OF MUSICAL INSTRUMENTS & RELATED SERVICES
SG,b travel,"('b travel', 100.0, 194458)",b travel,100.0,TRAVEL AGENCIES AND TOUR OPERATORS (MAINLY OUTBOUND),na,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na
SG,silenus,"('silenus', 100.0, 321023)",silenus,100.0,"WHOLESALE OF LIQUOR, SOFT DRINKS AND BEVERAGES",IMPORT/EXPORT WINES,na,na
SG,haus makeover,"('haus makeover', 100.0, 526250)",haus makeover,100.0,REAL ESTATE ACTIVITIES ON A FEE OR COMMISSION BASIS N.E.C. (EXCLUDING ONLINE MARKETPLACES),STAGING,MANAGEMENT CONSULTANCY SERVICES,PROPERTY SOLUTIONS
SG,in-boz,"('in-boz', 100.0, 560310)",in-boz,100.0,INTERIOR DESIGN SERVICES,na,FURNITURE DESIGN SERVICES,na
SG,construkt,"('construkt', 100.0, 388712)",construkt,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),"GENERAL BUILDING WORKS,CIVIL ENGINEERING WORK & LICENSED BUILDER WORK",GENERAL BUILDING ENGINEERING DESIGN AND CONSULTANCY SERVICES,CONSTRUCTION/PROJECT/TECHNICAL MANAGEMENT SERVICES
SG,express maid manpower service centre,"('express maid manpower service centre', 100.0, 186021)",express maid manpower service centre,100.0,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,1 plus asia private limited,"('1 plus asia private limited', 100.0, 267042)",1 plus asia private limited,100.0,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),"BUILDING CLEANING SERVICES, IMPORT/EXPORT CLEANING ITEMS","GENERAL CLEANING SERVICES (INCLUDING CLEANING OF PUBLIC AREAS, OFFICES AND FACTORIES) EXCEPT HOUSEHOLD CLEANING AND ONLINE MARKETPLACES","AIR-CON SERVICING, ELECTRICAL MAINTENANCE, LAUNDRY, PLUMBING, PROP MGT ETC.,"
SG,aerogaz,"('aerogaz', 100.0, 332709)",aerogaz,100.0,WHOLESALE OF HOUSEHOLD ELECTRICAL APPLIANCES AND EQUIPMENT (INCLUDING HOUSEHOLD AIR-CONDITIONERS),na,"RETAIL SALE OF HOUSEHOLD ELECTRICAL APPLIANCES AND EQUIPMENT (EG VACUUM CLEANERS, WASHING MACHINES, REFRIGERATORS)",na
SG,marlin divers,"('marlin divers', 100.0, 450653)",marlin divers,100.0,TRAINING COURSES FOR SPORTS AND GAMES,SCUBA DIVING COURSES,"RETAIL SALE OF SPORTS APPAREL AND EQUIPMENT (INCLUDING BICYCLES, BOATS AND HEALTHCARE EQUIPMENT)",RETAIL SALE OF SPORTS GOODS
SG,cleanshades,"('cleanshades', 100.0, 419396)",cleanshades,100.0,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),na,OTHER CLEANING SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),"SPECIALIZE CLEANING FOR MATTRESS, CARPET, SOFA, CURTAINS, AND DISINFECTION"
SG,das international services,"('das international services', 100.0, 89856)",das international services,100.0,TRAINING COURSES N.E.C.,"ASSESSMENT, THERAPY & PROF. TRAINING IN PSYCHOLOGY & EDU. IN S'PORE & REGION",na,na
SG,car lingual,"('car lingual', 100.0, 386401)",car lingual,100.0,RETAIL SALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,na,WHOLESALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,na
SG,asia premier property consultants,"('asia premier property consultants', 100.0, 331991)",asia premier property consultants,100.0,REAL ESTATE AGENCIES AND VALUATION SERVICES,na,na,na
SG,youtrip,"('youtai', 76.92307692307692, 250424)",youtai,76.92307692307692,OTHER HOLDING COMPANIES,INVESTMENT HOLDING,na,na
SG,golf fanatic marketing,"('golf fanatic marketing', 100.0, 591239)",golf fanatic marketing,100.0,EVENT/CONCERT ORGANISERS,GOLF EVENT ORGANISER,"RETAIL SALE OF HANDICRAFTS, COLLECTIBLES AND GIFTS",GOLF EVENT ORGANISER
SG,onion interior,"('onion interior', 100.0, 262598)",onion interior,100.0,INTERIOR DESIGN SERVICES,na,na,na
SG,fat anvil studios,"('fat anvil studios', 100.0, 43246)",fat anvil studios,100.0,MANUFACTURE OF JEWELLERY EXCEPT COSTUME JEWELLERY,JEWELLERY MAKING,na,JEWELLERY MAKING
SG,aloofafa,"('aloofafa', 100.0, 381275)",aloofafa,100.0,RETAIL SALE OF CLOTHING FOR ADULTS,CRYSTALS & MINERALS,"RETAIL SALE OF HANDICRAFTS, COLLECTIBLES AND GIFTS",HOME DECOR
MY,mercedes-benz malaysia,"('malaysia union services', 66.66666666666667, 444386)",malaysia union services,66.66666666666667,"RETAIL SALE OF HOUSEHOLD ELECTRICAL APPLIANCES AND EQUIPMENT (EG VACUUM CLEANERS, WASHING MACHINES, REFRIGERATORS)",na,na,na
SG,ops enterprise,"('ops enterprise', 100.0, 258408)",ops enterprise,100.0,RENOVATION CONTRACTORS,na,INTERIOR DESIGN SERVICES,na
SG,fd air con service,"('fd air-con service', 94.44444444444444, 31146)",fd air-con service,94.44444444444444,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS",na,RENOVATION CONTRACTORS,na
SG,bsl consultants,"('bsl consultants', 100.0, 192424)",bsl consultants,100.0,MANAGEMENT CONSULTANCY SERVICES,na,na,na
US,central semiconductor,"('ocean semiconductor', 85.0, 256305)",ocean semiconductor,85.0,ASSEMBLY AND TESTING OF SEMICONDUCTORS,"DEVELOPMENT, MANUFACTURE AND SALE OF SEMICONDUCTOR PACKAGING",na,na
SG,ding li air-conditioning electrical engineering,"('billy air-conditioning electrical engineering', 89.13043478260869, 213308)",billy air-conditioning electrical engineering,89.13043478260869,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS","AIRCON/PLUMBING REPAIR , SERVICE AND INSTALLATION","REPAIR OF DOMESTIC ELECTRICAL/ELECTRONIC APPLIANCES EXCEPT AUDIO AND VIDEO EQUIPMENT (EG REFRIGERATORS, WASHING MACHINES AND ROOM AIR-CONDITIONERS)","AIRCON/PLUMBING REPAIR , SERVICE AND INSTALLATION"
GB,nikki walker designs,"('shankhwalker design', 76.92307692307692, 317791)",shankhwalker design,76.92307692307692,INTERIOR DESIGN SERVICES,na,na,na
DE,chirurgie maintaunus,"('fantasy cruises', 62.857142857142854, 26378)",fantasy cruises,62.857142857142854,INTERNATIONAL CRUISE SERVICES,SIGHTSEEING CRUISES,na,na
SG,ssc automation,"('ssc automation', 100.0, 299972)",ssc automation,100.0,OTHER CONSTRUCTION INSTALLATION N.E.C.,na,BUILDING COMPLETION AND FINISHING N.E.C.,na
SG,eightlantis,"('eightlantis', 100.0, 189466)",eightlantis,100.0,CAFES,na,na,na
SG,th insurance specialist agency,"('th insurance specialist agency', 100.0, 73450)",th insurance specialist agency,100.0,WHOLESALE ON A FEE OR COMMISSION BASIS (EXCLUDING ONLINE MARKETPLACES),COMMISSION AGENT.,MANAGEMENT CONSULTANCY SERVICES N.E.C.,na
SG,omni law,"('omni law', 100.0, 257139)",omni law,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,workshop system,"('workshop system', 100.0, 252304)",workshop system,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,na,na
SG,kpmg services,"('kpmg services', 100.0, 109122)",kpmg services,100.0,MANAGEMENT CONSULTANCY SERVICES,na,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),EXECUTIVE SEARCH SERVICES
SG,ecospace pest management,"('ecospace pest management', 100.0, 176469)",ecospace pest management,100.0,PEST CONTROL SERVICES NOT IN CONNECTION WITH AGRICULTURE,PEST CONTROL,na,na
SG,first solution consultancy,"('first solution consultancy', 100.0, 41784)",first solution consultancy,100.0,MANAGEMENT CONSULTANCY SERVICES,BUSINESS CONSULTANCY,OTHER CREDIT AGENCIES N.E.C. (EG MOTOR FINANCE),BUSINESS CONSULTANCY
SG,autodesk singapore,"('aurotek singapore', 85.71428571428572, 332310)",aurotek singapore,85.71428571428572,OTHER HOLDING COMPANIES,na,na,na
SG,kitchen hands,"('kitchen hands', 100.0, 115950)",kitchen hands,100.0,RETAIL SALE OF FRUITS AND VEGETABLES,"RETAIL SALE OF FRUITS, VEGETABLES, MEAT, POULTRY, EGGS AND SEAFOOD",CAFES,CAFES AND COFFEE HOUSES
MY,sunway iskandar,"('sunway land', 76.92307692307692, 165393)",sunway land,76.92307692307692,OTHER HOLDING COMPANIES,na,REAL ESTATE DEVELOPERS,na
SG,sg fitness services,"('sg fitness services', 100.0, 320141)",sg fitness services,100.0,TRAINING COURSES FOR SPORTS AND GAMES,na,na,na
SG,kpmg advisory services,"('kpmg advisory services', 100.0, 108105)",kpmg advisory services,100.0,MANAGEMENT CONSULTANCY SERVICES,na,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),na
SG,ernst young solutions,"('ernst young solutions', 100.0, 191256)",ernst young solutions,100.0,ACCOUNTING AND AUDITING SERVICES (EXCLUDING ONLINE MARKETPLACES),"PROVIDE TAX, TRANSACTION ADVISORY AND ANCILLARY SERVICES",na,na
SG,storhub 111 defu,"('storhub 111 defu', 100.0, 301277)",storhub 111 defu,100.0,OTHER HOLDING COMPANIES,PROPERTY INVESTMENT,GENERAL WAREHOUSING,PROVISION OF SELF-STORAGE SERVICES
SG,jbl global ventures,"('jbl global ventures', 100.0, 274700)",jbl global ventures,100.0,OTHER AMUSEMENT AND RECREATION ACTIVITIES N.E.C. (INCLUDING RECREATION PARKS/BEACHES AND RECREATIONAL FISHING),INTELLECTUAL GROUP BONDING ACTIVITIES,na,na
SG,jestac ptd,"('jestac', 75.0, 272248)",jestac,75.0,"WHOLESALE OF FURNISHINGS (INCLUDING CURTAINS, CARPETS, WALLPAPER)",na,INSTALLATION OF THERMAL AND SOUND INSULATION (INCLUDING SOLAR CONTROL FILMS),"INSTALLATION OF SOLAR CONTROL FILMS,SIGNCRAFT & GLASS & GLAZING WORKS"
SG,eitans,"('eitans', 100.0, 169914)",eitans,100.0,EVENT/CONCERT ORGANISERS,"CREATE, PLAN, HOST & EXECUTE EVENTS; MANAGEMENT, CONCEPT & DESIGN SERVICES",ART AND GRAPHIC DESIGN SERVICES,CREATE AND EXECUTE ONLINE/OFFLINE ADVERTISING & GRAPHIC DESIGN
SG,ang seah hoe,"('ang seah hoe', 100.0, 371910)",ang seah hoe,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,evoke productions private limited,"('evoke productions private limited', 100.0, 175086)",evoke productions private limited,100.0,EVENT/CONCERT ORGANISERS,PROVISION OF AUDIOVISUAL SOLUTIONS,na,na
SG,huiyuexing,"('huiyuexing', 100.0, 529861)",huiyuexing,100.0,TRAINING COURSES N.E.C.,na,STUDENT RECRUITMENT AGENCIES,na
GB,lexten protection systems,"('blaz protection systems', 83.33333333333334, 194178)",blaz protection systems,83.33333333333334,RETAIL SALE OF SECURITY AND SAFETY EQUIPMENT,"MARKETING, SALES AND RENTAL OF SECURITY PRODUCTS, EQUITMENT AND SERVICES","INSTALLATION OF INDUSTRIAL MACHINERY AND EQUIPMENT, MECHANICAL ENGINEERING WORKS",MANUFACTURING OF SECURITY RELATED PRODUCTS AND STRCUTURE
SG,ballet school amk,"('ballet school amk', 100.0, 80415)",ballet school amk,100.0,"TRAINING COURSES FOR MUSIC, DANCING, ART, SPEECH AND DRAMA",na,na,na
SG,david john rawle,"('john davids', 74.07407407407408, 271959)",john davids,74.07407407407408,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,"COMMERCIAL PRINTING (EG PRINTING OF BROCHURES, CARDS, ENVELOPES, LABELS AND STATIONERY)",na
SG,land transport authority,"('hoy san transport', 78.04878048780488, 516664)",hoy san transport,78.04878048780488,FREIGHT TRANSPORT ARRANGEMENT,na,GENERAL WAREHOUSING,na
SG,real sporting,"('real sporting', 100.0, 61607)",real sporting,100.0,ACTIVITIES OF SPORTS CLUBS/ASSOCIATIONS AND RELATED ACTIVITIES,na,na,na
GB,corporation oundle school,"('zonecon corporation', 77.27272727272727, 293246)",zonecon corporation,77.27272727272727,BUILDING CONSTRUCTION N.E.C.,na,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na
AU,ibuynew,"('byew', 72.72727272727273, 217775)",byew,72.72727272727273,HOME HEALTHCARE SERVICES,HEALTHCARE,na,HEALTHCARE
SG,huat trading,"('huat trading', 100.0, 329485)",huat trading,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,GENERAL MERCHANTS,"WHOLESALE OF CONSTRUCTION MATERIALS, HARDWARE, PLUMBING AND HEATING EQUIPMENT AND SUPPLIES N.E.C. (EG CEMENT, SAND)",na
SG,lings palette,"('ling palette', 96.0, 440310)",ling palette,96.0,BEAUTY AND OTHER PERSONAL CARE SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),MAKEUP & HAIR STYLING SERVICES,na,MAKEUP & HAIR STYLING SERVICES
SG,elk design,"('elk design', 100.0, 188391)",elk design,100.0,INTERIOR DESIGN SERVICES,na,na,na
SG,chan brothers air-conditioning engineering,"('chan brothers air-conditioning engineering', 100.0, 390198)",chan brothers air-conditioning engineering,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS",na
SG,singapore trace immigration,"('singapore trace immigration', 100.0, 325618)",singapore trace immigration,100.0,MANAGEMENT CONSULTANCY SERVICES,CORPORATE SINGAPORE IMMIGRATION LAW,na,na
SG,a-team pest control,"('a-team pest control', 100.0, 345621)",a-team pest control,100.0,PEST CONTROL SERVICES NOT IN CONNECTION WITH AGRICULTURE,na,"GENERAL CLEANING SERVICES (INCLUDING CLEANING OF PUBLIC AREAS, OFFICES AND FACTORIES) EXCEPT HOUSEHOLD CLEANING AND ONLINE MARKETPLACES",na
SG,shalom international movers oceania,"('shalom international movers oceania', 100.0, 312299)",shalom international movers oceania,100.0,FREIGHT TRANSPORT ARRANGEMENT,na,OTHER PERSONAL SERVICE ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),RELOCATION AND RELOCATION MANAGEMENT SERVICES)
GB,city,"('city', 100.0, 347576)",city,100.0,ADVERTISING ACTIVITIES,na,OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (E.G. ADMINISTRATION OF LOYALTY PROGRAMMES),na
SG,learning tee,"('three learning', 92.3076923076923, 72317)",three learning,92.3076923076923,INFORMATION TECHNOLOGY CONSULTANCY (EXCEPT CYBERSECURITY),na,DEVELOPMENT OF SOFTWARE AND APPLICATIONS (EXCEPT GAMES AND CYBERSECURITY),na
SG,pang giap 211,"('pang giap 211', 100.0, 134775)",pang giap 211,100.0,"MANUFACTURE OF STRUCTURAL METAL PRODUCTS N.E.C. (EG METAL SECTIONS, CORRUGATED SHEETS)",na,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na
JP,kai co.,"('kaidi co', 80.0, 108011)",kaidi co,80.0,WHOLESALE OF STATIONERY,na,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na
AU,nem corporation pty,"('et corporation', 84.84848484848484, 178341)",et corporation,84.84848484848484,MANUFACTURE OF BIOFUELS,na,OTHER HOLDING COMPANIES,na
ID,pt bali properti kontruksi,"('balimoon properties', 66.66666666666667, 207881)",balimoon properties,66.66666666666667,OTHER HOLDING COMPANIES,na,na,na
SG,acronman enterprise,"('acronman enterprise', 100.0, 368787)",acronman enterprise,100.0,"MANUFACTURE OF TELECOMMUNICATIONS APPARATUS (EG PBX EQUIPMENT, TELEPHONES EXCEPT CELLULAR)",MANUF WEARING APPAREL EXCEPT FOOTWEAR NEC,"MANUFACTURE OF WEARING APPAREL EXCEPT FUR APPAREL N.E.C. (EG SONGKOKS, CAPS, GLOVES AND MITTENS, GARTERS, HANDKERCHIEFS, RAINCOATS, SHAWLS AND HAIR NETS)",MANUF WEARING APPAREL EXCEPT FOOTWEAR NEC
SG,yiki doors windows,"('yiki doors windows', 100.0, 292601)",yiki doors windows,100.0,RETAIL SALE IN OTHER NON-SPECIALISED STORES N.E.C.,na,na,na
SG,b2s specialist,"('b2s specialist', 100.0, 203070)",b2s specialist,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,OTHER SPECIALISED CONSTRUCTION AND RELATED ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na
MY,a. rahim co,"('a.b maximus co', 72.0, 331376)",a.b maximus co,72.0,EXHIBITION ORGANISERS,na,MANAGEMENT CONSULTANCY SERVICES,na
SG,jialux interior renovation,"('jialux interior renovation', 100.0, 280268)",jialux interior renovation,100.0,INTERIOR DESIGN SERVICES,na,RENOVATION CONTRACTORS,na
