,PAYMENT_ID,USER_ID,PAYMENT_DATE,PAYEE_NAME,SCHEDULE_TYPE,GTV,NET_REVENUE,REVENUE,PAYEE_NAME_WITHOUT_NUMBERS
5460,ac56569d74067401e9f7894a3408731f,199145,2024-05-28,204942_CYCLE & CARRIAGE INDUSTRIES PTE. LIMITED,one off,102684.652,-794.2741254,1540.26978,cycle & carriage industries pte. limited
5461,1b39b607144adf150b15d60453f65e3d,120370,2024-07-16,223314_TITANIUM LAW CHAMBERS,one off,644.623,-0.530866,14.5078094,titanium law chambers
5462,e4b5c8977894155089113188a3a45979,75339,2024-07-25,219645_Rentokil Initial Singapore Pte Ltd,one off,471.181494,-0.4398604,10.6021524,rentokil initial singapore pte ltd
5463,e2cf4e61bb3f4d5bac0c3b0b6cf79b97,149011,2024-08-26,165172_Sydney Realty Group Pty Ltd,one off,2286.0303368,25.3905624,76.3006118,sydney realty group pty ltd
5464,0d06fed8f427ebe55522f0c41df91513,181649,2024-07-01,213615_Thong Teck Home For Senior Citizens,recurring,2047.626,11.0571804,37.881081,thong teck home for senior citizens
5465,820b60a15e81c171b9879b7594607dee,118263,2023-10-19,117331_RICH EVEREST PTE. LTD.,one off,1516.76,13.8328512,34.1271,rich everest pte. ltd.
5466,52c2b21141a0eee208be29198aa90e1b,102820,2024-07-18,224063_ERA REALTY NETWORK PTE LTD,one off,6036.7048,-18.2921256,120.734096,era realty network pte ltd
5467,2f0c1d2dd026507e936424c896ffd7b7,7282,2024-10-22,252680_Hypacars Pte Ltd,one off,1061.732,16.8967064,30.790228,hypacars pte ltd
5468,cdcc8a8863fb3e519632d65eabe7fb75,138121,2024-03-22,131301_Arches & Co. Pte. Ltd.,one off,1023.813,4.2772632,33.785829,arches & co. pte. ltd.
5469,0e3ce5bc53244cba6aefd4738352496d,55164,2024-07-09,221527_Aardwolf Pestkare (Singapore) Pte Ltd,one off,669.573702,3.1927798,12.0506582,aardwolf pestkare (singapore) pte ltd
5470,0238448a6ae58d58a0e15a19b8ca4090,136627,2024-09-17,223780_PERFECT COOL AIR-COND SERVICES,recurring,4269.6794,26.732895,82.5724144,perfect cool air-cond services
5471,7eb3b15e20ffcd0b863763f28fe09787,17341,2024-05-10,145539_PT. Goodworth Investments,one off,1087.8354396,6.3021378,34.9537342,pt. goodworth investments
5472,0f95a8c4a48ac400a00a23a147f47806,201139,2024-09-19,242286_Pacific Internet (S) Pte Ltd,one off,104.65644,-0.1820112,2.3585618,pacific internet (s) pte ltd
5473,bfb6c0def11880cc13502b10226f849a,166631,2024-10-01,232210_PJRC.COM LLC,one off,802.4722132,7.3714536,22.6831458,pjrc.com llc
5474,27ce1fa0af1284bd8261e069078f7286,123627,2024-05-03,195245_PLB REALTY PTE LTD,one off,4550.28,31.0253258,91.0056,plb realty pte ltd
5475,3fb98515346566be74aa57f45d594f15,225410,2024-08-21,233768_Propnex Realty Pte Ltd,one off,2314.57576,6.9240094,60.177453,propnex realty pte ltd
5476,714a843ce9ab6133c75066dc5874308b,84540,2024-08-26,164473_Singapore Island Country Club,one off,231.3059,2.047626,5.2024868,singapore island country club
5477,43984708af3966d5c33eb5b8ccba3eaa,86202,2024-04-15,188581_ HUTTONS ASIA PTE LTD,one off,568.785,5.1721516,12.8014544, huttons asia pte ltd
5478,49a5cc8be595b1bf3d9161d957741422,183877,2024-03-27,181086_ANTHONY LAW CORPORATION,one off,2066.5855,-16.2824186,30.979823,anthony law corporation
5479,d2d8e72a1e5836f6d1d76c50c2214eff,101516,2024-07-08,162292_All Saints Home,one off,395.87436,1.8428634,7.128772,all saints home
5480,9b48ba6dde8e53306dffebcf1b18a1c6,195552,2024-08-14,209318_Vynella Events,one off,6264.2188,-3.6705592,140.944923,vynella events
5481,6530c3b16f33cdb2aeee48baf4b356f5,212000,2024-07-16,217690_Unveil Production SG Private Limited,one off,682.542,8.6531158,17.746092,unveil production sg private limited
5482,d2ed5ab9b06d72c01962375a0e625719,101542,2024-03-18,179003_CLASSIC MOVING & STORAGE PTE LTD,one off,1676.39899,25.02654,48.612158,classic moving & storage pte ltd
5483,b0d301e2e2d6d347941254caa845ab81,120113,2024-05-07,152653_SUNSHINE EQUINE VETERINARY SERVICES PTE. LTD.,one off,919.0655544,6.408311,19.300771,sunshine equine veterinary services pte. ltd.
5484,cae44b4b68fdd57d1925c56259b86cda,168056,2024-09-18,241704_Manchester Charles Street Residential English Limited Partnership,one off,6490.898582,-12.8848762,122.971317,manchester charles street residential english limited partnership
5485,d098ad9643635b4fce7decf80b5cd211,113412,2024-01-03,108876_Luce Maintenance Group Pte. Ltd,recurring,108.1146528,0.455028,2.0021232,luce maintenance group pte. ltd
5486,0b23fac1da960c2ffdd288ed8d5fa48a,193399,2024-05-20,199738_1-GROUP PTE LTD,one off,7274.38096,67.5944094,163.6735716,1-group pte ltd
5487,e4cb018b8694dfcc139e1ec65b283aa4,126776,2024-07-03,219198_Wein & Vin,one off,505.08108,4.626118,11.3681162,wein & vin
5488,afdc124b7b01bb7ddb9a50b65a2fbe73,4603,2023-10-27,86903_St. Lukes Eldercare Ltd,one off,770.89327,2.0172908,12.3312588,st. lukes eldercare ltd
5489,886071bae2048ade3d805bdde69f5fb8,37148,2024-05-28,130261_Lifestream Group (Pte) Ltd,one off,233.1942662,-0.0834218,6.0594562,lifestream group (pte) ltd
5490,f8d4672708f3fef06ce301dfb1d76775,46435,2024-07-03,183638_NL ACADEMY SDN BHD,one off,1343.053061,9.2219008,43.2124924,nl academy sdn bhd
5491,c935c67f5512d6bb082bc28ad3cb1e95,80026,2024-04-02,148835_Surge Plus Pte Ltd,recurring,477.7794,2.4343998,8.8427108,surge plus pte ltd
5492,fa41bc0915d5da5e5ce4e2214cb2f3c8,93807,2023-10-17,137316_CHP LAW LLC,one off,3791.9,17.935687,68.2542,chp law llc
5493,c65a69827bed5dc00aa15a719aa12417,5296,2024-10-25,236651_SG International Solutions Pte. Ltd.,recurring,4739.875,24.3895008,85.31775,sg international solutions pte. ltd.
5494,ace8d76ae26d0e4e797a1c836929f7e2,118263,2024-03-26,117331_RICH EVEREST PTE. LTD.,one off,4550.28,42.241766,102.3813,rich everest pte. ltd.
5495,4a9077104a162620d3c0a94abf9bc20c,229418,2024-09-19,240941_CHUBBYS CRIB LLP,one off,136.5084,0.3716062,2.2523886,chubbys crib llp
5496,345742f92353dcaedf524ded38806dec,1862,2024-04-03,181079_NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,recurring,106.1732,0.4398604,1.9642042,national university of singapore society
5497,4363e13af9527f4f03c838043cd6b06f,97987,2023-11-02,90645_MOUNT PRAJNA LTD.,recurring,182.0112,0.8493856,3.3672072,mount prajna ltd.
5498,2f5a68b60d21f9eb972455af91f86f2e,194383,2024-05-03,195082_DEAR MUSE MAKEUP PTE. LTD.,one off,56.8785,1.1982404,2.7529194,dear muse makeup pte. ltd.
5499,45bacc6cfc7628fefe9f6fd851c17e3d,175258,2024-04-29,193330_United Channel Pte Ltd,one off,1092.0672,-3.4582128,24.571512,united channel pte ltd
5500,412e919cf2188664de58b9f3940c474c,151476,2023-12-15,158035_FIRST STEP ELEVATOR,one off,13482.176288,125.398133,303.352,first step elevator
5501,172b3c76f807b4d087d8640a0f16d5cd,213666,2024-09-24,243423_PERFORMANCE PREMIUM SELECTION LIMITED,one off,100788.702,-650.386688,1612.619232,performance premium selection limited
5502,9a9214f9af4c326b7c5a89b3b82f2e27,176665,2024-02-27,172944_THE NEXT CHAPTER GROUP PTE LTD,one off,872.137,-19.7482152,0.0,the next chapter group pte ltd
5503,fc21db46802640b0ba8ac1cec335622e,3044,2024-09-30,137703_ STEADFAST TRANSPORT SERVICE,recurring,125.1327,0.5763688,2.313059, steadfast transport service
5504,617c08e51a91e817280b2e3d09bc0b9c,102662,2024-11-07,253174_MASAKAN SHAIK SABRI PTE. LTD.,one off,287.350182,1.3575002,8.3345962,masakan shaik sabri pte. ltd.
5505,7da5b769b183f4765b633829451340a9,84398,2024-08-27,227714_ EXPRESS MAID & MANPOWER SERVICE CENTRE,one off,3336.872,16.4492622,60.063696, express maid & manpower service centre
5506,b06e52be10282670f5b15f3cceae63cd,120016,2024-10-28,"254040_COLIVINN SPAIN BUSINESS, S.L.",one off,840.702149,-0.5460336,34.8020582,"colivinn spain business, s.l."
5507,2d4854290236820bf48d360ef5046e94,48948,2024-01-16,89948_COMMONS RESIDENTIAL PTE LTD,one off,74321.24,-654.9976384,1226.30046,commons residential pte ltd
5508,a620589e131ee1df055ad86a94ac3e0f,71147,2024-04-16,138000_Indigo Wine Co. Pte. Ltd.,one off,2495.82858,12.020323,44.9264312,indigo wine co. pte. ltd.
5509,3c0464544db088dfc7cd18342afbad99,114554,2024-04-25,191881_ICICI Prudential Life Insurance Co. Ltd,one off,223.1457312,-0.8190504,11.2543592,icici prudential life insurance co. ltd
5510,f6f9f05514173c056930976da0f6e7b8,139359,2024-07-08,177319_NEW CREATION CHURCH - TITHE,recurring,341.271,1.7366902,6.3173054,new creation church - tithe
5511,490dd7e127db5c913db8e7ef5397e592,120417,2023-10-11,144276_Natural Cool Airconditioning & Engineering Pte Ltd,one off,560.594496,2.5481568,10.0940378,natural cool airconditioning & engineering pte ltd
5512,d03b27ec272ffe8be54e6aaa3d740230,193261,2024-09-05,197609_BT&TAN TRAVEL & COACH PTE. LTD.,one off,166.8436,1.440922,3.753981,bt&tan travel & coach pte. ltd.
5513,f59b037b49e0c0f6fa51283da6cc09cc,117152,2024-01-29,155334_PropNex Realty Pte Ltd,one off,10195.5393792,49.4994626,183.5203762,propnex realty pte ltd
5514,bbe4cd97773aec2e355a74e493a8cfea,31715,2024-03-22,159780_Oom Verzekeringen Holding,one off,585.6134522,0.7659638,10.0257836,oom verzekeringen holding
5515,6bca6761ea986b5b761a387148e4a4a8,93024,2023-10-18,95999_ASTAKA PADU SDN BHD,one off,3619.5353936,25.40573,108.8047786,astaka padu sdn bhd
5516,df67715652768bd625eba361aefc82a4,183550,2024-04-03,183680_VICO PHOTOGRAPHY PTE. LTD.,one off,1137.57,-8.0691632,6.82542,vico photography pte. ltd.
5517,ff4f768d3003ea9d2231fdd8df9b9f1c,159645,2024-05-07,179522_Senoko Energy Supply Pte Ltd,recurring,122.85756,0.530866,2.27514,senoko energy supply pte ltd
5518,ba420eb78409a18608d43da93aac591e,2303,2023-11-28,153391_inzy pte ltd,one off,1213.408,3.981495,20.021232,inzy pte ltd
5519,b7b9d592428e0d632d140f457a8a9781,43216,2024-03-25,176525_British Motor Services Pte Ltd,one off,1901.25866,9.1308952,34.2256894,british motor services pte ltd
5520,cb357c2c3e5568e9ec23248275a53a68,14347,2024-10-18,76888_NATIONAL SERVICE RESORT & COUNTRY CLUB ,one off,391.058647,3.6326402,8.797208,national service resort & country club 
5521,c4c89730b3f84de79d58920a2ff86af4,28599,2024-08-28,227715_Singapore Electric by gimmelovetattoo,one off,758.38,1.0844834,19.33869,singapore electric by gimmelovetattoo
5522,8ec0db3c301ba7a635047eafac59873b,102662,2024-07-18,223224_AS-SUFI FOOD INDUSTRIES PTE LTD,one off,286.0154332,0.5460336,8.2966772,as-sufi food industries pte ltd
5523,458fbbebccce65c671b24dda0f05f0e1,90518,2024-06-18,90197_Luce Maintenance Group Pte Ltd,one off,39.6784416,0.0682542,0.7128772,luce maintenance group pte ltd
5524,71979f68af72bd8ead78d17592f3eb79,28599,2024-09-03,227715_Singapore Electric by gimmelovetattoo,one off,758.38,1.3878354,19.33869,singapore electric by gimmelovetattoo
5525,6e7d8d582b81fab0311fbddd72447214,14553,2024-11-05,32264_BIG CLEAN PTE LTD,one off,530.866,4.777794,11.944485,big clean pte ltd
5526,518dec0365a6d3f9fce69e4eac88961b,47721,2023-12-28,148157_ClearHorizon Pte Ltd,recurring,22751.4,-68.6864766,511.9065,clearhorizon pte ltd
5527,83af0370b7380ed35657aaef4a019db4,135206,2024-06-11,211473_Bliss Helper Pte Ltd,one off,2502.654,23.4263582,56.309715,bliss helper pte ltd
5528,7690ffa2aa1ef115905311d4f6fcd1b1,152698,2024-02-22,148265_Great Eastern Life Assurance (Malaysia) Berhad,one off,162.1719792,-0.5384498,9.9575294,great eastern life assurance (malaysia) berhad
5529,6ca82d5aaf86fd960b4a985234570867,121234,2023-12-26,136661_Tong Tar Transport Service Pte Ltd,recurring,199.1278366,0.9403912,3.6857268,tong tar transport service pte ltd
5530,e68f707b45ca04d0f83afb3c1be2cb6a,153757,2024-08-07,221906_Kim Kitchenz Pte Ltd,one off,314.9855492,2.1462154,6.6206574,kim kitchenz pte ltd
5531,6ceb0f9b7337d63a147b5b2623026141,82502,2024-03-06,90297_ NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,recurring,379.19,1.9035338,7.015015, national university of singapore society
5532,59d571a2da710a1ceb88c6cc833cb3a6,58131,2024-02-16,171714_Relationship Matters Pte Ltd,one off,345.82128,3.867738,8.8199594,relationship matters pte ltd
5533,1a7f47ebfd46c3c59d1421f6290075fa,162579,2024-09-17,241637_Evergreen Cleaning Services,recurring,371.6062,1.9035338,6.8785066,evergreen cleaning services
5534,2f02899199c364520338f710152c4415,148917,2023-11-23,152412_Landers Real Estate,one off,3261.034,30.2290268,73.373265,landers real estate
5535,8c55953dc04b6542ab588bc88322f831,80026,2024-03-05,81162_BIS MOTORING,recurring,414.07548,2.0931288,7.659638,bis motoring
5536,64696e9eb1c48dd154fbe42aeaef9248,27525,2024-08-01,58049_COGITO WINES Pte Ltd,one off,256.33244,-0.3185196,5.7712718,cogito wines pte ltd
5537,b04ae798362c646206e010ae18f7b6df,71147,2024-09-12,94287_People Pools Services,one off,121.3408,0.4777794,2.1841344,people pools services
5538,53fd559c26d8ebb30af66bf9322e8195,169984,2024-04-19,172039_National University of Singapore Society,recurring,166.5705832,0.75838,3.0790228,national university of singapore society
5539,0f3e04c9e5b1e71e6ad235c0385b0338,111514,2024-03-18,147662_SUN CITY MAINTENANCE PTE. LTD.,one off,1496.207902,4.17109,49.3781218,sun city maintenance pte. ltd.
5540,7aad69bbe277e7b95f753ad29cca0572,4272,2024-09-23,171000_DIAGREAT SOLUTIONS PTE. LTD.,one off,3245.8664,19.187014,82.7695932,diagreat solutions pte. ltd.
5541,56d95498300124d4348524a943882c22,48945,2024-02-13,165536_ Housing and Development Board,recurring,83.4218,1.3423326,2.578492, housing and development board
5542,c1c33bacbf6768a38d51202df15be555,102662,2024-10-01,224619_UNION LPG PTE LTD ,one off,288.0858106,1.4105868,8.3573476,union lpg pte ltd 
5543,5adb069b416d63c0ae2a6173903596dd,214003,2024-08-25,234073_Elite Bar Solutions Pte Ltd,one off,2132.716236,19.9378102,47.9827026,elite bar solutions pte ltd
5544,f00c30b736558941c20b3be7b52f3a9a,118263,2024-04-09,117331_RICH EVEREST PTE. LTD.,one off,2275.14,21.0526288,51.19065,rich everest pte. ltd.
5545,88706ef7549df8d635dcf7cc82e496d1,70674,2024-02-23,172992_Cycle & Carriage Kia Pte Ltd,one off,11949.79366,136.8345034,294.9263982,cycle & carriage kia pte ltd
5546,d339bcc1934b6c778ded28bc0221ccbb,86211,2023-10-24,146187_YACHT COLLECTIVE PTE LTD,one off,5687.85,26.998328,102.3813,yacht collective pte ltd
5547,24f15de49e6c10407e67c2ad2f74c2d1,201808,2024-09-16,207366_Drive Team Pte Ltd,one off,1061.732,-10.5718172,3.185196,drive team pte ltd
5548,deaeea7f76ff01eea98a3f4f9992c339,148070,2024-10-21,143536_Malaysia Dairy Industries Pte Ltd,one off,686.9481878,6.4765652,15.4557844,malaysia dairy industries pte ltd
5549,8bb09bf1c54a5960368b51758513bffa,144614,2023-10-25,144439_PROPNEX REALTY PTE LTD,one off,4046.108976,7.1742748,60.6931514,propnex realty pte ltd
5550,5ceb8415de932e42206e8671dea05cb8,201428,2024-05-29,204384_A Studio Pte Ltd,one off,1274.0784,-18.6333966,10.3746384,a studio pte ltd
5551,5b6ca8962f239c4d9dfe81b926d05e9c,43183,2024-02-02,168994_THE BULLETPROOF BLUEPRINT PTE. LTD.,one off,3033.52,28.1131466,68.2542,the bulletproof blueprint pte. ltd.
5552,2bf3ef48cf9b3bb6862602d600cc1eba,16615,2023-10-24,47912_The American Club ,recurring,1137.57,3.0486876,18.20112,the american club 
5553,21f715348c40c44e90e17c1501ed7d9a,171046,2024-10-10,248617_YOUR EVENT STYLIST,one off,1162.59654,10.8144988,26.1565262,your event stylist
5554,db84b68aeb5d8e3ddc2cbd94e8ba5db7,13542,2024-08-06,215097_Extra Space Toa Payoh Pte Ltd   ,recurring,85.8031132,0.303352,1.5470952,extra space toa payoh pte ltd   
5555,8cc1b9e4fb7114a03e6eb9588bb618e8,171695,2024-07-22,225228_Advance Technology Engineering Service,one off,4891.551,62.8090316,127.180326,advance technology engineering service
5556,3f3eeb56c5b85f35ad097f977e2fa68b,115030,2024-02-06,140373_ SELETAR COUNTRY CLUB,one off,3227.7335342,15.584709,58.0994918, seletar country club
5557,1930df25b530007f79f8acc5866bbc35,124800,2024-04-04,119169_Novel Haven Pte Ltd,recurring,341.271,1.706355,6.3173054,novel haven pte ltd
5558,308e7738ac10e6cb0d46ad72a632d990,151476,2024-06-27,216901_FINGER WALTZ PTE. LTD,one off,1231.305768,5.9836182,22.1598636,finger waltz pte. ltd
5559,191579f943c166c568c5fd7724528bfc,147127,2024-05-13,198525_Challenge Your French (CYF) Pte. Ltd.,one off,867.96591,10.9510072,22.5693888,challenge your french (cyf) pte. ltd.
5560,8d3e512966e9bbc7ddef2ad7de6b7945,14885,2024-07-22,223960_FICOFI Partners Holding Pte. Ltd.,one off,68476.253664,403.3595706,1479.9103158,ficofi partners holding pte. ltd.
5561,b78d87b549bf2f7cf5e8e722d6639291,18222,2024-07-03,136974_TRIPLE 3 NINE CONSULTING,recurring,7583.8,41.3013748,140.3003,triple 3 nine consulting
5562,003e37aaae3a55d9d02b84cb86efffc4,34750,2024-06-03,208137_Kal transport,one off,740.6642432,9.3963282,19.2552682,kal transport
5563,c511623f42ef2f00940f0d8331478652,111644,2024-10-14,114370_ BAJ FOOD PTE. LTD.,one off,299.635938,1.0086454,5.0356432, baj food pte. ltd.
5564,87b3994871dcaaa0d88d0ffd3cbe0d01,187471,2024-09-19,233428_ Kaizenaire Pte. Ltd.,one off,1180.79766,15.3041084,30.6992224, kaizenaire pte. ltd.
5565,95509f9e680e3c02ccf21db09ebafa14,193652,2024-06-20,211920_The Bio Cocoon,recurring,353.40508,1.7973606,6.5372356,the bio cocoon
5566,1dd50a34c7f7b2d3bb963a517f041f46,201322,2024-05-23,202515_BlueSG Pte Ltd ,one off,479.67535,-0.3943576,10.7917474,bluesg pte ltd 
5567,c692b60ec126862cae398df1dfe0f299,196510,2024-08-01,207805_ELEVATE PERFORMANCE COACHING PTE. LIMITED,one off,223.7221,-0.8493856,4.474442,elevate performance coaching pte. limited
5568,e2bc99b20fd3bfd706e432cb95f37b8d,80166,2024-09-26,244157_URBAN ACTIVE FITNESS PTE LTD,one off,720.461,8.9337164,18.3755474,urban active fitness pte ltd
5569,61077de0cb10346fe011747bbb9106ce,183537,2024-08-02,226193_Conqueror Engineering,one off,1163.0743194,5.6575148,20.9388718,conqueror engineering
5570,992fa2ebde2761613abda5025444dd3e,16931,2023-12-05,93509_HONG LEONG FINANCE LIMITED f.k.a HONG LEONG SINGAPORE FINANCE LIMITED f.k.a SINGAPORE FINANCE LIMITED,one off,1619.89968,14.9552536,36.4477428,hong leong finance limited f.k.a hong leong singapore finance limited f.k.a singapore finance limited
5571,50eb3c3bb9292119e08ee890d4a3ea10,2628,2023-12-15,157884_Trinity College,one off,12504.662387,-76.6798018,219.55101,trinity college
5572,65cb1d24f92cc88adeac3f5090a6a491,235984,2024-11-04,257059_ Conscious Connections Consultancy Pte Ltd,one off,144.0922,1.6836036,3.7463972, conscious connections consultancy pte ltd
5573,cfb821755be804febb5370811b6b5aff,234224,2024-11-04,244817_THE CURIOUS KIND,one off,189.595,-0.3336872,4.2696794,the curious kind
5574,6537fbf83fc643526cf831e19d3f8bfd,180515,2024-08-21,233920_Gather Round Pty Ltd,one off,1153.0485358,-2.9880172,41.7033162,gather round pty ltd
5575,cd65db77b12e57e663c1cf7b2f970be2,124800,2024-07-05,119169_Novel Haven Pte Ltd,recurring,242.6816,1.1982404,4.4896096,novel haven pte ltd
5576,b07a19c78434facb8b82d43cbf3d166a,3415,2024-03-27,153538_INZY PTE LTD,one off,5156.984,17.3365668,85.090236,inzy pte ltd
5577,c610c19958a5bd3904b043bef8f0d59f,159437,2024-08-05,154395_MAPLEBEAR PLAYWORKS @ CBP PTE. LTD.,one off,1243.894876,11.5804626,27.984222,maplebear playworks @ cbp pte. ltd.
5578,9915f14e2af57766462380e19a3dba85,216459,2024-11-04,249916_Karyn Makeup Co,one off,451.2361,3.753981,10.1547082,karyn makeup co
5579,d19fc17557ef645955970da54e4efef5,207882,2024-08-12,230480_Avoflorals Pte Ltd,one off,1842.8634,-1.1982404,41.4682184,avoflorals pte ltd
5580,318767b71644cab2c5447ede9b336c13,4603,2024-07-25,182322_Richfood (S) Pte Ltd,one off,544.668516,2.0400422,9.2598198,richfood (s) pte ltd
5581,519c6f07365cebe80c71faaf1b9971a1,102662,2024-09-16,223215_NJD Trading Pre Ltd,one off,383.5582688,2.047626,11.1254346,njd trading pre ltd
5582,34a75a8327aed580c07df0c31e134529,7427,2024-07-09,196956_Vantage Delivery,one off,875.17052,-19.907475,0.0,vantage delivery
5583,c8a078aaf0845946653b0a232a93aea4,27268,2024-01-02,161605_Tesla Motors Australia Pty Ltd,one off,45962.4996208,2.2144696,1049.294568,tesla motors australia pty ltd
5584,001d69d6062faf500354e3785a94dac2,192927,2024-06-12,212003_1618 Air Conditioning Pte Ltd,one off,91.0056,1.4560896,2.8515088,1618 air conditioning pte ltd
5585,0f6dee61e9fc8da3907d782da9474d12,176671,2024-04-08,176393_ORANGE VALLEY NURSING HOMES PTE. LTD.,one off,7338.0317934,68.1859458,165.1069098,orange valley nursing homes pte. ltd.
5586,643c5bd63ab46569cf14718c726ffde7,111903,2024-08-08,230014_SUTL MARINA DEVELOPMENT PTE. LTD.,one off,1516.76,7.4093726,27.30168,sutl marina development pte. ltd.
5587,749c7f023436fed3ad446308e65b75d2,31715,2024-07-02,126263_LanguageOne B.V.,one off,2819.9753596,16.267251,60.0940312,languageone b.v.
5588,17f829bed4cbbeb2c97b015fa438a35c,199631,2024-06-18,200684_THONG LEE TRADING PRIVATE LIMITED,recurring,740.93726,2.0931288,19.262852,thong lee trading private limited
5589,a1cb5a0510b45391ede281dccd130c61,18111,2024-08-20,233497_Ecogenie Solutions,one off,252.16135,2.2448048,5.6726824,ecogenie solutions
5590,59a71d83a0a8bfee1a7506a263cd0f26,785,2023-11-28,78590_Kinto Singapore Pte Ltd,recurring,2037.7973952,25.8835094,52.9804268,kinto singapore pte ltd
5591,b1a476ed17b8b519d2a6b91fb7355373,167515,2024-09-16,213063_New Zen Werkz Pte Ltd,one off,102.3813,0.3261034,1.7897768,new zen werkz pte ltd
5592,f94bb3008f709acee9e426ba854beada,201139,2024-08-23,206575_Omni Aquatic Supplies Pte Ltd,one off,128.7122536,1.0844834,2.8970116,omni aquatic supplies pte ltd
5593,fb9322d6ae395b0cc4047fbd30eba132,193753,2024-04-29,192442_VICTORIA WEDDING COLLECTION,one off,891.0965,-19.7709666,0.417109,victoria wedding collection
5594,7161dc6939c2052594930096f80cd7e9,132607,2023-11-21,130036_Delgrow Automotive,recurring,379.19,0.9555588,9.85894,delgrow automotive
5595,c64d9fedbd516ca85b100ec996ebbf7a,105943,2024-03-20,97759_Yu Yi Optic LLP,one off,11124.67622,30.0242642,250.303319,yu yi optic llp
5596,bf5bd38d83f3a24783df9b1572ab9993,145594,2024-05-29,202417_Propnex Realty Pte Ltd,recurring,1570.60498,8.2890934,29.0535378,propnex realty pte ltd
5597,3c8493567a99f0141e0d4463dbfaaad0,115679,2024-01-16,134980_Strength Ave LLP,one off,546.0336,2.5254054,9.8286048,strength ave llp
5598,57ef6ec0c933888715bd8bc86093d9f7,148070,2023-10-05,143536_Malaysia Dairy Industries Pte Ltd,one off,522.5541552,6.4917328,13.5901696,malaysia dairy industries pte ltd
5599,13fde7428dafe7cbf87a9a007548c27a,223373,2024-08-14,231975_PORSCHE SINGAPORE PTE. LTD,one off,633247.3,823.866113,9498.7095,porsche singapore pte. ltd
5600,bb27e0f70a1823dc3606ac0683564fa1,22302,2024-09-05,127144_VP SPORTS PTE. LTD.,one off,701.5015,6.256635,15.7818878,vp sports pte. ltd.
5601,ebeddca73802c32a4a668786f1a9ed7d,150818,2023-11-17,150748_WILLIAM RUSSELL EUROPE SRL,one off,2684.9609682,1.6987712,78.1207238,william russell europe srl
5602,8b98d0da43aaa507b8fa9a1478ebe66d,174685,2024-07-29,175110_Throne landscape & construction pte Ltd ,recurring,265.433,3.2837854,6.901258,throne landscape & construction pte ltd 
5603,fbac53ea7236628ad83bb3c7481f22e1,27525,2024-09-04,58049_COGITO WINES Pte Ltd,one off,241.16484,-0.37919,5.4300008,cogito wines pte ltd
5604,8a2bb1553cd18587adc7200c6a881d31,192887,2024-09-10,239512_Singapore Tennis Association,one off,753.905558,6.9695122,16.9649606,singapore tennis association
5605,e667e2cb7d5c704e5480945c21733042,6619,2024-11-11,"33199_ American Club, The",one off,314.9400464,-0.2730168,7.0832692," american club, the"
5606,4d34ddb04c41235c19f692c7b8ab5fad,208644,2024-10-25,253702_ASIAWORLD-EXPO MANAGEMENT LtD,one off,2626.4671188,12.9152114,78.1358914,asiaworld-expo management ltd
5607,833d8df84d8177035895014bb93a922a,148070,2024-01-19,146701_Heng Hup Huat Foodstuffs Trading Pte Ltd,one off,254.7701772,2.2448048,5.7333528,heng hup huat foodstuffs trading pte ltd
5608,8f040bb2af459eb05386e0e9e94ff74e,208306,2024-10-01,232126_Mercedes-Benz Fleet Management Singapore Pte Lrd,recurring,2768.087,6.901258,71.970262,mercedes-benz fleet management singapore pte lrd
5609,c1d1bafce06303b27f9e5c9cd8109edc,109076,2024-08-12,173963_HOCK CHUAN HENG CAR RENTAL & TRADING,recurring,910.056,4.8460482,16.836036,hock chuan heng car rental & trading
5610,4dd69e1ccda74dd66a6a362a30455779,191685,2024-10-23,251302_LOCO LOCO,one off,417.109,3.8829056,9.3887444,loco loco
5611,cabdf6ee8f622e7e5a2068fe243eb877,16810,2024-09-03,236829_Pet Embassy,one off,1448.4906324,3.526467,37.6611508,pet embassy
5612,1b7ea4284127c59bb3a437ae7816fad9,9021,2023-12-05,89046_KMAC INTERNATIONAL PTE. LTD.,recurring,220.081876,1.0541482,4.0725006,kmac international pte. ltd.
5613,feb3dbec1500dd954331118d873b43e7,169897,2024-02-21,172593_Eisberg air conditioning and engineering ,one off,136.5084,1.1451538,3.071439,eisberg air conditioning and engineering 
5614,be997541b8a5bc02962b0c1f26f27f63,87261,2024-06-25,80064_M1 Limited ,one off,84.1270934,0.2881844,1.51676,m1 limited 
5615,4b43fb8fe394722d5d38245c37dd274f,3235,2024-05-13,198425_4FORWHEEL PTE. LTD.,one off,51484.90144,-327.923512,844.3499568,4forwheel pte. ltd.
5616,95c079fc1535c6a6c6bc58cc4fc138a3,196707,2024-10-14,199066_Amahs On Wheels Pte Ltd,one off,297.588312,2.6694976,6.6964954,amahs on wheels pte ltd
5617,ae355524730d4d78c13ccb5a1b1dd02b,173914,2024-07-16,171660_Veere Grenney Associates Ltd.,one off,1330.9265648,5.2024868,25.9517636,veere grenney associates ltd.
5618,bbcf15d6a80dba0653736e90bf0cbb55,223373,2024-08-14,231975_PORSCHE SINGAPORE PTE. LTD,one off,37919.0,-289.4812298,568.785,porsche singapore pte. ltd
